t  S  q  ell
0.813 1.536040019 0.3966310265 0.3923841352
0.8145 1.514343189 0.3966310265 0.3900236977
0.816 1.492733911 0.3966310265 0.3876213258
0.8175 1.471214103 0.3966310265 0.3851767494
0.819 1.449785679 0.3966310265 0.3826897166
0.8205 1.428450541 0.3966310265 0.3801599954
0.822 1.407210583 0.3966310265 0.3775873744
0.8235 1.386067694 0.3966310265 0.3749716634
0.825 1.365023751 0.3966310265 0.3723126947
0.8265 1.344080622 0.3966310265 0.3696103238
0.828 1.32324017 0.3966310265 0.3668644305
0.8295 1.302504243 0.3966310265 0.3640749195
0.831 1.281874686 0.3966310265 0.3612417219
0.8325 1.261353329 0.3966310265 0.3583647955
0.834 1.240941996 0.3966310265 0.3554441262
0.8355 1.2206425 0.3966310265 0.3524797287
0.837 1.200456643 0.3966310265 0.3494716475
0.8385 1.18038622 0.3966310265 0.3464199579
0.84 1.160433013 0.3966310265 0.3433247666
0.8415 1.140598793 0.3966310265 0.3401862131
0.843 1.120885323 0.3966310265 0.3370044703
0.8445 1.101294355 0.3966310265 0.3337797454
0.846 1.081827627 0.3966310265 0.3305122808
0.8475 1.06248687 0.3966310265 0.3272023549
0.849 1.043273801 0.3966310265 0.3238502831
0.8505 1.024190127 0.3966310265 0.3204564186
0.852 1.005237542 0.3966310265 0.317021153
0.8535 0.9864177315 0.3966310265 0.3135449173
0.855 0.9677323659 0.3966310265 0.3100281824
0.8565 0.9491831051 0.3966310265 0.3064714603
0.858 0.9307715968 0.3966310265 0.3028753043
0.8595 0.9124994764 0.3966310265 0.2992403097
0.861 0.8943683671 0.3955671149 0.2955671149
0.8625 0.8763798792 0.3918564014 0.2918564014
0.864 0.8585356106 0.3881088948 0.2881088948
0.8655 0.8408371464 0.3843253651 0.2843253651
