t  S  q  ell
0.5115 4.993476563 1.101195278 0.2979653864
0.513 4.99166482 1.101195278 0.2979616969
0.5145 4.989631753 1.101195278 0.2979575487
0.516 4.987377542 1.101195278 0.2979529394
0.5175 4.984902389 1.101195278 0.2979478663
0.519 4.982206511 1.101195278 0.2979423265
0.5205 4.97929015 1.101195278 0.2979363168
0.522 4.976153564 1.101195278 0.2979298338
0.5235 4.972797032 1.101195278 0.2979228735
0.525 4.969220851 1.101195278 0.297915432
0.5265 4.965425341 1.101195278 0.297907505
0.528 4.961410836 1.101195278 0.2978990878
0.5295 4.957177695 1.101195278 0.2978901755
0.531 4.952726294 1.101195278 0.2978807629
0.5325 4.948057027 1.101195278 0.2978708444
0.534 4.943170309 1.101195278 0.2978604144
0.5355 4.938066575 1.101195278 0.2978494666
0.537 4.932746277 1.101195278 0.2978379946
0.5385 4.92720989 1.101195278 0.2978259917
0.54 4.921457903 1.101195278 0.2978134508
0.5415 4.915490828 1.101195278 0.2978003645
0.543 4.909309196 1.101195278 0.2977867251
0.5445 4.902913554 1.101195278 0.2977725244
0.546 4.896304473 1.101195278 0.2977577541
0.5475 4.889482537 1.101195278 0.2977424053
0.549 4.882448354 1.101195278 0.297726469
0.5505 4.875202548 1.101195278 0.2977099356
0.552 4.867745762 1.101195278 0.2976927953
0.5535 4.86007866 1.101195278 0.2976750377
0.555 4.852201922 1.101195278 0.2976566523
0.5565 4.844116248 1.101195278 0.2976376279
0.558 4.835822356 1.101195278 0.2976179532
0.5595 4.827320983 1.101195278 0.2975976162
0.561 4.818612883 1.101195278 0.2975766047
0.5625 4.809698831 1.101195278 0.2975549058
0.564 4.800579618 1.101195278 0.2975325065
0.5655 4.791256055 1.101195278 0.2975093931
0.567 4.781728969 1.101195278 0.2974855515
0.5685 4.771999206 1.101195278 0.2974609671
0.57 4.762067631 1.101195278 0.2974356248
0.5715 4.751935127 1.101195278 0.2974095092
0.573 4.741602592 1.101195278 0.2973826041
0.5745 4.731070945 1.101195278 0.297354893
0.576 4.720341122 1.101195278 0.2973263586
0.5775 4.709414075 1.101195278 0.2972969834
0.579 4.698290775 1.101195278 0.2972667491
0.5805 4.686972211 1.101195278 0.2972356369
0.582 4.675459387 1.101195278 0.2972036274
0.5835 4.663753326 1.101195278 0.2971707005
0.585 4.651855068 1.101195278 0.2971368357
0.5865 4.639765669 1.101195278 0.2971020117
0.588 4.627486204 1.101195278 0.2970662066
0.5895 4.615017764 1.101195278 0.2970293977
0.591 4.602361456 1.101195278 0.296991562
0.5925 4.589518403 1.101195278 0.2969526753
0.594 4.576489748 1.101195278 0.296912713
0.5955 4.563276647 1.101195278 0.2968716496
0.597 4.549880273 1.101195278 0.2968294591
0.5985 4.536301818 1.101195278 0.2967861144
0.6 4.522542486 1.101195278 0.2967415879
0.6015 4.5086035 1.101195278 0.2966958509
0.603 4.494486099 1.101195278 0.2966488741
0.6045 4.480191536 1.101195278 0.2966006272
0.606 4.46572108 1.101195278 0.2965510791
0.6075 4.451076018 1.101195278 0.2965001978
0.609 4.43625765 1.101195278 0.2964479503
0.6105 4.421267293 1.101195278 0.2963943027
0.612 4.406106278 1.101195278 0.2963392202
0.6135 4.390775951 1.101195278 0.2962826668
0.615 4.375277674 1.101195278 0.2962246058
0.6165 4.359612825 1.101195278 0.2961649992
0.618 4.343782793 1.101195278 0.2961038079
0.6195 4.327788987 1.101195278 0.296040992
0.621 4.311632825 1.101195278 0.2959765101
0.6225 4.295315744 1.101195278 0.29591032
0.624 4.278839193 1.101195278 0.295842378
0.6255 4.262204635 1.101195278 0.2957726393
0.627 4.245413547 1.101195278 0.2957010581
0.6285 4.228467422 1.101195278 0.2956275869
0.63 4.211367765 1.101195278 0.2955521772
