ell  q
0.4884258857 0.3884258857
0.4886580384 0.3886580384
0.4888842648 0.3888842648
0.4891047149 0.3891047149
0.4893195347 0.3893195347
0.489528867 0.389528867
0.4897328508 0.3897328508
0.4899316217 0.3899316217
0.4901253119 0.3901253119
0.4903140504 0.3903140504
0.4904979628 0.3904979628
0.4906771717 0.3906771717
0.4908517964 0.3908517964
0.4910219532 0.3910219532
0.4911877555 0.3911877555
0.4913493138 0.3913493138
0.4915067356 0.3915067356
0.4916601259 0.3916601259
0.4918095866 0.3918095866
0.4919552172 0.3919552172
0.4920971145 0.3920971145
0.4922353729 0.3922353729
0.4923700842 0.3923700842
0.4925013376 0.3925013376
0.4926292204 0.3926292204
0.4927538171 0.3927538171
0.4928752102 0.3928752102
0.49299348 0.39299348
0.4931087045 0.3931087045
0.4932209597 0.3932209597
0.4933303197 0.3933303197
0.4934368562 0.3934368562
0.4935406392 0.3935406392
0.4936417369 0.3936417369
0.4937402155 0.3937402155
0.4938361393 0.3938361393
0.493929571 0.393929571
0.4940205715 0.3940205715
0.4941092 0.3941092
0.494195514 0.394195514
0.4942795695 0.3942795695
0.4943614209 0.3943614209
0.4944411211 0.3944411211
0.4945187215 0.3945187215
0.4945942719 0.3945942719
0.494667821 0.394667821
0.4947394158 0.3947394158
0.4948091022 0.3948091022
0.4948769246 0.3948769246
0.4949429263 0.3949429263
0.4950071491 0.3950071491
0.4950696338 0.3950696338
0.49513042 0.39513042
0.495189546 0.395189546
0.4952470492 0.3952470492
0.4953029655 0.3953029655
0.4953573302 0.3953573302
0.4954101773 0.3954101773
0.4954615397 0.3954615397
0.4955114495 0.3955114495
0.4955599377 0.3955599377
0.4956070344 0.3956070344
0.4956527687 0.3956527687
0.4956971689 0.3956971689
0.4957402624 0.3957402624
0.4957820755 0.3957820755
0.4958226341 0.3958226341
0.4958619629 0.3958619629
0.495900086 0.395900086
0.4959370266 0.3959370266
0.4959728071 0.3959728071
0.4960074492 0.3960074492
0.4960409741 0.3960409741
0.4960734018 0.3960734018
0.496104752 0.396104752
0.4961350436 0.3961350436
0.4961642947 0.3961642947
0.4961925228 0.3961925228
0.496219745 0.396219745
0.4962459774 0.3962459774
0.4962712356 0.3962712356
0.4962955347 0.3962955347
0.4963188892 0.3963188892
0.4963413129 0.3963413129
0.496362819 0.396362819
0.4963834202 0.3963834202
0.4964031288 0.3964031288
0.4964219563 0.3964219563
0.4964399138 0.3964399138
0.4964570119 0.3964570119
0.4964732605 0.3964732605
0.4964886693 0.3964886693
0.4965032471 0.3965032471
0.4965170026 0.3965170026
0.4965299438 0.3965299438
0.4965420781 0.3965420781
0.4965534127 0.3965534127
0.4965639542 0.3965639542
0.4965737086 0.3965737086
0.4965826817 0.3965826817
0.4965908786 0.3965908786
0.4965983042 0.3965983042
0.4966049626 0.3966049626
0.4966108579 0.3966108579
0.4966159933 0.3966159933
0.4966203718 0.3966203718
0.496623996 0.396623996
0.496626868 0.396626868
0.4966289894 0.3966289894
0.4966303614 0.3966303614
0.4966309849 0.3966309849
0.4966308602 0.3966310265
0.4966299873 0.3966310265
0.4966283656 0.3966310265
0.4966259941 0.3966310265
0.4966228716 0.3966310265
0.4966189962 0.3966310265
0.4966143657 0.3966310265
0.4966089774 0.3966310265
0.4966028281 0.3966310265
0.4965959144 0.3966310265
0.4965882323 0.3966310265
0.4965797771 0.3966310265
0.4965705442 0.3966310265
0.4965605281 0.3966310265
0.4965497229 0.3966310265
0.4965381225 0.3966310265
0.4965257201 0.3966310265
0.4965125083 0.3966310265
0.4964984796 0.3966310265
0.4964836258 0.3966310265
0.4964679381 0.3966310265
0.4964514074 0.3966310265
0.496434024 0.3966310265
0.4964157777 0.3966310265
0.4963966577 0.3966310265
0.4963766529 0.3966310265
0.4963557514 0.3966310265
0.4963339409 0.3966310265
0.4963112085 0.3966310265
0.4962875407 0.3966310265
0.4962629235 0.3966310265
0.4962373422 0.3966310265
0.4962107817 0.3966310265
0.496183226 0.3966310265
0.4961546588 0.3966310265
0.4961250629 0.3966310265
0.4960944205 0.3966310265
0.4960627132 0.3966310265
0.496029922 0.3966310265
0.495996027 0.3966310265
0.4959610078 0.3966310265
0.495924843 0.3966310265
0.4958875108 0.3966310265
0.4958489885 0.3966310265
0.4958092525 0.3966310265
0.4957682785 0.3966310265
0.4957260414 0.3966310265
0.4956825154 0.3966310265
0.4956376735 0.3966310265
0.4955914883 0.3966310265
0.495543931 0.3966310265
0.4954949724 0.3966310265
0.4954445819 0.3966310265
0.4953927282 0.3966310265
0.495339379 0.3966310265
0.4952845009 0.3966310265
0.4952280595 0.3966310265
0.4951700195 0.3966310265
0.4951103443 0.3966310265
0.4950489962 0.3966310265
0.4949859366 0.3966310265
0.4949211254 0.3966310265
0.4948545216 0.3966310265
0.4947860827 0.3966310265
0.4947157652 0.3966310265
0.4946435241 0.3966310265
0.4945693132 0.3966310265
0.4944930849 0.3966310265
0.4944147902 0.3966310265
0.4943343787 0.3966310265
0.4942517985 0.3966310265
0.4941669963 0.3966310265
0.4940799171 0.3966310265
0.4939905045 0.3966310265
0.4938987003 0.3966310265
0.4938044447 0.3966310265
0.4937076763 0.3966310265
0.493608332 0.3966310265
0.4935063466 0.3966310265
0.4934016533 0.3966310265
