ell  q
0.01341814984 0.1966310265
0.01178217808 0.1966310265
0.01024843678 0.1966310265
0.008818059612 0.1966310265
0.007492106911 0.1966310265
0.006271564228 0.1966310265
0.005157341 0.1966310265
0.004150269308 0.1966310265
0.003251102748 0.1966310265
0.002460515393 0.1966310265
0.001779100872 0.1966310265
0.001207371555 0.1966310265
0.0007457578479 0.1966310265
0.0003946075987 0.1966310265
0.0001541856198 0.1966310265
2.467332104e-05 0.1966310265
0 0.1966310265
