ell  q
0.4527286485 0.5466310265
0.4516037615 0.5466310265
0.4504528316 0.5466310265
0.4492753795 0.5466310265
0.4480709231 0.5466310265
0.4468389778 0.5466310265
0.445579057 0.5466310265
0.4442906722 0.5466310265
0.4429733332 0.5466310265
0.4416265491 0.5466310265
0.4402498279 0.5466310265
0.4388426773 0.5466310265
0.4374046052 0.5466310265
0.4359351197 0.5466310265
0.4344337301 0.5466310265
0.4328999469 0.5466310265
0.4313332825 0.5466310265
0.4297332516 0.5466310265
0.4280993719 0.5466310265
0.4264311643 0.5466310265
0.4247281539 0.5466310265
0.4229898701 0.5466310265
0.4212158477 0.5466310265
0.4194056269 0.5466310265
0.4175587545 0.5466310265
0.4156747843 0.5466310265
0.4137532777 0.5466310265
0.4117938045 0.5466310265
0.4097959436 0.5466310265
0.4077592835 0.5466310265
0.4056834234 0.5466310265
0.4035679738 0.5466310265
0.4014125572 0.5466310265
0.3992168087 0.5466310265
0.3969803775 0.5466310265
0.3947029267 0.5466310265
0.3923841352 0.5466310265
0.3900236977 0.5466310265
0.3876213258 0.5466310265
0.3851767494 0.5466310265
0.3826897166 0.5466310265
0.3801599954 0.5466310265
0.3775873744 0.5466310265
0.3749716634 0.5466310265
0.3723126947 0.5466310265
0.3696103238 0.5466310265
0.3668644305 0.5466310265
0.3640749195 0.5466310265
0.3612417219 0.5466310265
0.3583647955 0.5466310265
0.3554441262 0.5466310265
0.3524797287 0.5466310265
0.3494716475 0.5466310265
0.3464199579 0.5466310265
0.3433247666 0.5466310265
0.3401862131 0.5466310265
0.3370044703 0.5466310265
0.3337797454 0.5466310265
0.3305122808 0.5466310265
0.3272023549 0.5466310265
0.3238502831 0.5466310265
0.3204564186 0.5466310265
0.317021153 0.5466310265
0.3135449173 0.5466310265
0.3100281824 0.5466310265
0.3064714603 0.5466310265
0.3028753043 0.5466310265
0.2992403097 0.5466310265
0.2955671149 0.5455671149
0.2918564014 0.5418564014
0.2881088948 0.5381088948
0.2843253651 0.5343253651
0.2805066272 0.5305066272
0.2766535413 0.5266535413
0.2727670135 0.5227670135
0.2688479958 0.5188479958
0.2648974867 0.5148974867
0.2609165311 0.5109165311
0.2569062208 0.5069062208
0.2528676945 0.5028676945
0.2488021379 0.4988021379
0.2447107834 0.4947107834
0.2405949105 0.4905949105
0.2364558456 0.4864558456
0.2322949613 0.4822949613
0.2281136769 0.4781136769
0.2239134576 0.4739134576
0.2196958142 0.4696958142
0.2154623026 0.4654623026
0.2112145235 0.4612145235
0.2069541215 0.4569541215
0.2026827846 0.4526827846
0.1984022436 0.4484022436
0.1941142707 0.4441142707
0.1898206792 0.4398206792
0.1855233225 0.4355233225
0.1812240925 0.4312240925
0.176924919 0.426924919
0.1726277684 0.4226277684
0.1683346423 0.4183346423
0.1640475762 0.4140475762
0.159768638 0.409768638
0.1554999268 0.4054999268
0.1512435709 0.4012435709
0.1470017265 0.3970017265
0.1427765758 0.3927765758
0.1385703253 0.3885703253
0.134385204 0.384385204
0.1302234612 0.3802234612
0.1260873651 0.3760873651
0.1219792 0.3719792
0.117901265 0.367901265
0.1138558712 0.3638558712
0.1098453399 0.3598453399
0.105872 0.355872
0.1019381862 0.3519381862
0.09804623606 0.3480462361
0.09419848807 0.3441984881
0.09039727897 0.340397279
0.08664494139 0.3366449414
0.08294380131 0.3329438013
0.07929617556 0.3292961756
0.07570436927 0.3257043693
0.0721706733 0.3221706733
0.06869736166 0.3186973617
0.06528668894 0.3152866889
0.06194088768 0.3119408877
0.05866216577 0.3086621658
0.0554527039 0.3054527039
0.0523146529 0.3023146529
0.04925013122 0.2992501312
0.04626122232 0.2962612223
0.04334997214 0.2933499721
0.0405183866 0.2905183866
0.03776842909 0.2877684291
0.035102018 0.285102018
0.03252102434 0.2825210243
0.03002726932 0.2800272693
0.02762252207 0.2776225221
0.02530849733 0.2753084973
0.02308685325 0.2730868532
0.02095918921 0.2709591892
0.01892704378 0.2689270438
0.01699189261 0.2669918926
0.01515514658 0.2651551466
0.01341814984 0.2634181498
0.01178217808 0.2617821781
0.01024843678 0.2602484368
0.008818059612 0.2588180596
0.007492106911 0.2574921069
0.006271564228 0.2562715642
0.005157341 0.255157341
0.004150269308 0.2541502693
0.003251102748 0.2532511027
0.002460515393 0.2524605154
0.001779100872 0.2517791009
0.001207371555 0.2512073716
0.0007457578479 0.2507457578
0.0003946075987 0.2503946076
0.0001541856198 0.2501541856
2.467332104e-05 0.2500246733
0 0.25
