t  S  q  ell
0.4425 4.838610077 0.105108112 0.1785747507
0.444 4.846834644 0.1051215117 0.1785864246
0.4455 4.854850752 0.105134468 0.1785977107
0.447 4.862657688 0.1051469885 0.1786086157
0.4485 4.870254759 0.1051590806 0.1786191461
0.45 4.877641291 0.1051707513 0.1786293082
0.4515 4.884816626 0.1051820076 0.1786391082
0.453 4.891780129 0.1051928558 0.1786485518
0.4545 4.89853118 0.1052033024 0.1786576448
0.456 4.905069179 0.1052133535 0.1786663925
0.4575 4.911393546 0.1052230148 0.1786748001
0.459 4.917503719 0.105232292 0.1786828726
0.4605 4.923399156 0.1052411905 0.1786906148
0.462 4.929079332 0.1052497155 0.1786980313
0.4635 4.934543744 0.1052578717 0.1787051264
0.465 4.939791905 0.105265664 0.1787119043
0.4665 4.94482335 0.1052730969 0.178718369
0.468 4.949637631 0.1052801746 0.1787245243
0.4695 4.954234321 0.1052869011 0.1787303738
0.471 4.958613012 0.1052932805 0.1787359209
0.4725 4.962773315 0.1052993162 0.178741169
0.474 4.966714861 0.1053050118 0.1787461209
0.4755 4.970437298 0.1053103706 0.1787507798
0.477 4.973940297 0.1053153955 0.1787551481
0.4785 4.977223546 0.1053200895 0.1787592286
0.48 4.980286753 0.1053244553 0.1787630235
0.4815 4.983129648 0.1053284953 0.1787665351
0.483 4.985751976 0.1053322118 0.1787697654
0.4845 4.988153506 0.1053356071 0.1787727163
0.486 4.990334023 0.1053386829 0.1787753895
0.4875 4.992293334 0.105341441 0.1787777866
0.489 4.994031266 0.1053438831 0.1787799088
0.4905 4.995547663 0.1053460104 0.1787817576
0.492 4.996842392 0.1053478243 0.1787833338
0.4935 4.997915336 0.1053493257 0.1787846386
0.495 4.998766401 0.1053505155 0.1787856725
0.4965 4.999395511 0.1053513943 0.1787864362
0.498 4.999802611 0.1053519628 0.1787869301
0.4995 4.999987663 0.1053522211 0.1787871546
0.501 4.999950652 0.1053522383 0.1787871097
0.5025 4.999691581 0.1053522383 0.1787867954
0.504 4.999210473 0.1053522383 0.1787862116
0.5055 4.998507371 0.1053522383 0.1787853579
0.507 4.997582337 0.1053522383 0.1787842338
0.5085 4.996435453 0.1053522383 0.1787828386
0.51 4.995066821 0.1053522383 0.1787811716
0.5115 4.993476563 0.1053522383 0.1787792319
0.513 4.99166482 0.1053522383 0.1787770181
0.5145 4.989631753 0.1053522383 0.1787745292
0.516 4.987377542 0.1053522383 0.1787717636
0.5175 4.984902389 0.1053522383 0.1787687198
0.519 4.982206511 0.1053522383 0.1787653959
0.5205 4.97929015 0.1053522383 0.1787617901
0.522 4.976153564 0.1053522383 0.1787579003
0.5235 4.972797032 0.1053522383 0.1787537241
0.525 4.969220851 0.1053522383 0.1787492592
0.5265 4.965425341 0.1053522383 0.178744503
0.528 4.961410836 0.1053522383 0.1787394527
0.5295 4.957177695 0.1053522383 0.1787341053
0.531 4.952726294 0.1053522383 0.1787284577
0.5325 4.948057027 0.1053522383 0.1787225067
0.534 4.943170309 0.1053522383 0.1787162486
0.5355 4.938066575 0.1053522383 0.17870968
0.537 4.932746277 0.1053522383 0.1787027968
0.5385 4.92720989 0.1053522383 0.178695595
0.54 4.921457903 0.1053522383 0.1786880705
0.5415 4.915490828 0.1053522383 0.1786802187
0.543 4.909309196 0.1053522383 0.1786720351
0.5445 4.902913554 0.1053522383 0.1786635146
0.546 4.896304473 0.1053522383 0.1786546525
0.5475 4.889482537 0.1053522383 0.1786454432
0.549 4.882448354 0.1053522383 0.1786358814
0.5505 4.875202548 0.1053522383 0.1786259614
0.552 4.867745762 0.1053522383 0.1786156772
0.5535 4.86007866 0.1053522383 0.1786050226
0.555 4.852201922 0.1053522383 0.1785939914
0.5565 4.844116248 0.1053522383 0.1785825768
0.558 4.835822356 0.1053522383 0.1785707719
0.5595 4.827320983 0.1053522383 0.1785585697
0.561 4.818612883 0.1053522383 0.1785459628
0.5625 4.809698831 0.1053522383 0.1785329435
0.564 4.800579618 0.1053522383 0.1785195039
0.5655 4.791256055 0.1053522383 0.1785056359
0.567 4.781728969 0.1053522383 0.1784913309
0.5685 4.771999206 0.1053522383 0.1784765802
0.57 4.762067631 0.1053522383 0.1784613749
0.5715 4.751935127 0.1053522383 0.1784457055
0.573 4.741602592 0.1053522383 0.1784295625
0.5745 4.731070945 0.1053522383 0.1784129358
0.576 4.720341122 0.1053522383 0.1783958152
0.5775 4.709414075 0.1053522383 0.1783781901
0.579 4.698290775 0.1053522383 0.1783600495
0.5805 4.686972211 0.1053522383 0.1783413821
0.582 4.675459387 0.1053522383 0.1783221764
0.5835 4.663753326 0.1053522383 0.1783024203
0.585 4.651855068 0.1053522383 0.1782821014
0.5865 4.639765669 0.1053522383 0.178261207
0.588 4.627486204 0.1053522383 0.1782397239
0.5895 4.615017764 0.1053522383 0.1782176386
0.591 4.602361456 0.1053522383 0.1781949372
0.5925 4.589518403 0.1053522383 0.1781716052
0.594 4.576489748 0.1053522383 0.1781476278
0.5955 4.563276647 0.1053522383 0.1781229898
0.597 4.549880273 0.1053522383 0.1780976755
0.5985 4.536301818 0.1053522383 0.1780716687
0.6 4.522542486 0.1053522383 0.1780449527
0.6015 4.5086035 0.1053522383 0.1780175106
0.603 4.494486099 0.1053522383 0.1779893245
0.6045 4.480191536 0.1053522383 0.1779603763
0.606 4.46572108 0.1053522383 0.1779306475
0.6075 4.451076018 0.1053522383 0.1779001187
0.609 4.43625765 0.1053522383 0.1778687702
0.6105 4.421267293 0.1053522383 0.1778365816
0.612 4.406106278 0.1053522383 0.1778035321
0.6135 4.390775951 0.1053522383 0.1777696001
0.615 4.375277674 0.1053522383 0.1777347635
0.6165 4.359612825 0.1053522383 0.1776989995
0.618 4.343782793 0.1053522383 0.1776622848
0.6195 4.327788987 0.1053522383 0.1776245952
0.621 4.311632825 0.1053522383 0.1775859061
0.6225 4.295315744 0.1053522383 0.177546192
0.624 4.278839193 0.1053522383 0.1775054268
0.6255 4.262204635 0.1053522383 0.1774635836
0.627 4.245413547 0.1053522383 0.1774206348
0.6285 4.228467422 0.1053522383 0.1773765521
0.63 4.211367765 0.1053522383 0.1773313063
0.6315 4.194116094 0.1053522383 0.1772848675
0.633 4.176713941 0.1053522383 0.1772372048
0.6345 4.159162854 0.1053522383 0.1771882867
0.636 4.141464389 0.1053522383 0.1771380808
0.6375 4.123620121 0.1053522383 0.1770865535
0.639 4.105631633 0.1053522383 0.1770336708
0.6405 4.087500524 0.1053522383 0.1769793975
0.642 4.069228403 0.1053522383 0.1769236973
0.6435 4.050816895 0.1053522383 0.1768665333
0.645 4.032267634 0.1053522383 0.1768078674
0.6465 4.013582268 0.1053522383 0.1767476605
0.648 3.994762458 0.1053522383 0.1766858725
0.6495 3.975809873 0.1053522383 0.1766224622
0.651 3.956726199 0.1053522383 0.1765573874
0.6525 3.93751313 0.1053522383 0.1764906048
0.654 3.918172373 0.1053522383 0.1764220698
0.6555 3.898705645 0.1053522383 0.1763517368
0.657 3.879114677 0.1053522383 0.1762795591
0.6585 3.859401207 0.1053522383 0.1762054886
0.66 3.839566987 0.1053522383 0.1761294761
0.6615 3.81961378 0.1053522383 0.1760514711
0.663 3.799543357 0.1053522383 0.1759714219
0.6645 3.7793575 0.1053522383 0.1758892753
0.666 3.759058004 0.1053522383 0.1758049769
0.6675 3.738646671 0.1053522383 0.175718471
0.669 3.718125314 0.1053522383 0.1756297005
0.6705 3.697495757 0.1053522383 0.1755386068
0.672 3.67675983 0.1053522383 0.1754451299
0.6735 3.655919378 0.1053522383 0.1753492083
0.675 3.634976249 0.1053522383 0.175250779
0.6765 3.613932306 0.1053522383 0.1751497777
0.678 3.592789417 0.1053522383 0.1750461382
0.6795 3.571549459 0.1053522383 0.174939793
0.681 3.550214321 0.1053522383 0.1748306729
0.6825 3.528785897 0.1053522383 0.174718707
0.684 3.507266089 0.1053522383 0.1746038229
0.6855 3.485656811 0.1053522383 0.1744859464
0.687 3.463959981 0.1053522383 0.1743650016
0.6885 3.442177526 0.1053522383 0.1742409109
0.69 3.420311382 0.1053522383 0.1741135949
0.6915 3.39836349 0.1053522383 0.1739829725
0.693 3.3763358 0.1053522383 0.1738489608
0.6945 3.35423027 0.1053522383 0.1737114748
0.696 3.332048861 0.1053522383 0.1735704279
0.6975 3.309793545 0.1053522383 0.1734257316
0.699 3.287466299 0.1053522383 0.1732772953
0.7005 3.265069105 0.1053522383 0.1731250268
0.702 3.242603954 0.1053522383 0.1729688316
0.7035 3.22007284 0.1053522383 0.1728086134
0.705 3.197477765 0.1053522383 0.1726442738
0.7065 3.174820736 0.1053522383 0.1724757126
0.708 3.152103766 0.1053522383 0.1723028273
0.7095 3.129328872 0.1053522383 0.1721255135
0.711 3.106498077 0.1053522383 0.1719436647
0.7125 3.08361341 0.1053522383 0.1717571724
0.714 3.060676902 0.1053522383 0.1715659258
0.7155 3.037690593 0.1053522383 0.1713698123
0.717 3.014656522 0.1053522383 0.1711687168
0.7185 2.991576737 0.1053522383 0.1709625224
0.72 2.968453286 0.1053522383 0.1707511098
0.7215 2.945288226 0.1053522383 0.1705343579
0.723 2.922083612 0.1053522383 0.1703121431
0.7245 2.898841506 0.1053522383 0.1700843398
0.726 2.875563973 0.1053522383 0.1698508204
0.7275 2.85225308 0.1053522383 0.1696114549
0.729 2.828910898 0.1053522383 0.1693661113
0.7305 2.8055395 0.1053522383 0.1691146554
0.732 2.782140962 0.1053522383 0.1688569511
0.7335 2.758717363 0.1053522383 0.1685928599
0.735 2.735270783 0.1053522383 0.1683222413
0.7365 2.711803305 0.1053522383 0.1680449528
0.738 2.688317014 0.1053522383 0.1677608499
0.7395 2.664813995 0.1053522383 0.1674697859
0.741 2.641296336 0.1053522383 0.1671716122
0.7425 2.617766127 0.1053522383 0.1668661781
0.744 2.594225457 0.1053522383 0.1665533313
0.7455 2.570676417 0.1053522383 0.1662329173
0.747 2.547121099 0.1053522383 0.1659047797
0.7485 2.523561596 0.1053522383 0.1655687607
0.75 2.5 0.1053522383 0.1652247002
0.7515 2.476438404 0.1053522383 0.164872437
0.753 2.452878901 0.1053522383 0.1645118076
0.7545 2.429323583 0.1053522383 0.1641426476
0.756 2.405774543 0.1053522383 0.1637647905
0.7575 2.382233873 0.1053522383 0.1633780688
0.759 2.358703664 0.1053522383 0.1629823135
0.7605 2.335186005 0.1053522383 0.1625773541
0.762 2.311682986 0.1053522383 0.1621630194
0.7635 2.288196695 0.1053522383 0.1617391366
0.765 2.264729217 0.1053522383 0.1613055323
0.7665 2.241282637 0.1053522383 0.160862032
0.768 2.217859038 0.1053522383 0.1604084605
0.7695 2.1944605 0.1053522383 0.159944642
0.771 2.171089102 0.1053522383 0.1594704
0.7725 2.14774692 0.1053522383 0.1589855577
0.774 2.124436027 0.1053522383 0.158489938
0.7755 2.101158494 0.1053522383 0.1579833638
0.777 2.077916388 0.1053522383 0.1574656579
0.7785 2.054711774 0.1053522383 0.1569366431
0.78 2.031546714 0.1053522383 0.1563961428
0.7815 2.008423263 0.1053522383 0.1558439809
0.783 1.985343478 0.1053522383 0.1552799817
0.7845 1.962309407 0.1053522383 0.1547039706
0.786 1.939323098 0.1053522383 0.1541157739
0.7875 1.91638659 0.1053522383 0.1535152191
0.789 1.893501923 0.1053522383 0.1529021354
0.7905 1.870671128 0.1053522383 0.1522763532
0.792 1.847896234 0.1053522383 0.1516377052
0.7935 1.825179264 0.1053522383 0.1509860257
0.795 1.802522235 0.1053522383 0.1503211516
0.7965 1.77992716 0.1053522383 0.1496429224
0.798 1.757396046 0.1053522383 0.14895118
0.7995 1.734930895 0.1053522383 0.1482457696
0.801 1.712533701 0.1053522383 0.1475265397
0.8025 1.690206455 0.1053522383 0.1467933421
0.804 1.667951139 0.1053522383 0.1460460324
0.8055 1.64576973 0.1053522383 0.1452844706
0.807 1.6236642 0.1053522383 0.1445085206
0.8085 1.60163651 0.1053522383 0.1437180511
0.81 1.579688618 0.1053522383 0.1429129359
0.8115 1.557822474 0.1053522383 0.1420930536
0.813 1.536040019 0.1053522383 0.1412582887
0.8145 1.514343189 0.1053522383 0.1404085312
0.816 1.492733911 0.1053522383 0.1395436773
0.8175 1.471214103 0.1053522383 0.1386636298
0.819 1.449785679 0.1053522383 0.137768298
0.8205 1.428450541 0.1053522383 0.1368575984
0.822 1.407210583 0.1053522383 0.1359314548
0.8235 1.386067694 0.1053522383 0.1349897988
0.825 1.365023751 0.1053522383 0.1340325701
0.8265 1.344080622 0.1053522383 0.1330597166
0.828 1.32324017 0.1053522383 0.132071195
0.8295 1.302504243 0.1053522383 0.131066971
0.831 1.281874686 0.1053522383 0.1300470199
0.8325 1.261353329 0.1053522383 0.1290113264
0.834 1.240941996 0.1053522383 0.1279598854
0.8355 1.2206425 0.1053522383 0.1268927023
0.837 1.200456643 0.1053522383 0.1258097931
0.8385 1.18038622 0.1053522383 0.1247111848
0.84 1.160433013 0.1053522383 0.123596916
0.8415 1.140598793 0.1053522383 0.1224670367
0.843 1.120885323 0.1053522383 0.1213216093
0.8445 1.101294355 0.1053522383 0.1201607084
0.846 1.081827627 0.1053522383 0.1189844211
0.8475 1.06248687 0.1042150297 0.1177928478
0.849 1.043273801 0.1028533575 0.1165861019
0.8505 1.024190127 0.1014945864 0.1153643107
